Time,O'Connell St Outside Pennys,O'Connell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street @ CompuB,Talbot Street North,"Doilier Street, Burgh Quay",Dawson Street Replacement,Dame Street,Talbot Street South,"O'Connell St, Parnell St @ AIB",Grafton Street / Nassau Street / Suffolk Street,"College Green, Bank Of Ireland",Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green @ Church Lane,College Green - Dame St Side,Total
12:30:00,686.342465753425,1699.39178082192,147.838356164384,133.917808219178,382.084931506849,769.997260273973,254.706849315068,245.758904109589,43.627397260274,275.657534246575,481.575342465753,326.013698630137,205.928767123288,287.005479452055,992.564383561644,831.090410958904,571.041095890411,1293.85753424658,1556.19726027397,2478.38904109589,272.079452054794,355.279452054795,335.07397260274,14625.4191780822
12:45:00,702.950684931507,1699.39178082192,157.632876712329,139.742465753425,342.956164383562,781.306849315068,264.279452054795,254.723287671233,44.1424657534247,295.915068493151,496.276712328767,337.216438356164,215.58904109589,286.608219178082,1025.46575342466,831.090410958904,571.041095890411,1293.85753424658,1556.19726027397,2478.38904109589,272.46301369863,366.843835616438,346.27397260274,14760.3534246575
13:00:00,751.969863013699,1889.97808219178,171.123287671233,149.578082191781,370.852054794521,813.33698630137,291.33698630137,267.304109589041,48.3753424657534,313.268493150685,512.427397260274,353.619178082192,232.06301369863,299.53698630137,1094.07945205479,961.490410958904,698.052054794521,1527.42739726027,1616.38630136986,2892.53150684931,293.764383561644,395.786301369863,366.306849315069,16310.5945205479
13:15:00,768.517808219178,1889.97808219178,178.21095890411,146.515068493151,384.054794520548,819.778082191781,290.221917808219,265.005479452055,48.3260273972603,313.682191780822,511.580821917808,355.868493150685,242.158904109589,309.838356164384,1123.93150684932,961.490410958904,698.052054794521,1527.42739726027,1616.38630136986,2892.53150684931,300.652054794521,397.827397260274,359.939726027397,16401.9753424658
13:30:00,762.830136986301,1889.97808219178,177.246575342466,142.898630136986,392.104109589041,810.084931506849,281.832876712329,262.641095890411,49.1342465753425,317.769863013699,518.739726027397,349.52602739726,244.358904109589,314.679452054794,1108.83561643836,961.490410958904,698.052054794521,1527.42739726027,1616.38630136986,2892.53150684931,302.772602739726,403.008219178082,362.235616438356,16386.5643835616
13:45:00,736.298630136986,1889.97808219178,170.797260273973,134.035616438356,367.969863013699,797.879452054795,279.345205479452,265.257534246575,50.2575342465753,312.67397260274,501.271232876712,342.991780821918,240.082191780822,312.232876712329,1088.29863013699,961.490410958904,698.052054794521,1527.42739726027,1616.38630136986,2892.53150684931,297.93698630137,397.421917808219,357.671232876712,16238.2876712329
14:00:00,703.813698630137,1716.15068493151,158.882191780822,119.372602739726,391.476712328767,791.958904109589,265.504109589041,250.893150684931,45.5616438356164,296.915068493151,462.613698630137,329.082191780822,214.509589041096,304.821917808219,1047.61643835616,918.6,550.224657534247,1531.98356164384,1515.58082191781,2570.23561643836,283.109589041096,369.443835616438,313.26301369863,15151.6136986301
14:15:00,693.076712328767,1716.15068493151,147.021917808219,111.482191780822,397.115068493151,788.797260273973,275.353424657534,247.898630136986,45.4027397260274,288.109589041096,455.128767123288,326.643835616438,205.320547945205,310.139726027397,1046.4904109589,918.6,550.224657534247,1531.98356164384,1515.58082191781,2570.23561643836,269.997260273973,357.556164383562,304.98904109589,15073.298630137
14:30:00,678.205479452055,1716.15068493151,143.095890410959,107.265753424658,382.58904109589,788.386301369863,258.479452054795,240.66301369863,45.6547945205479,289.304109589041,439.235616438356,321.471232876712,204.884931506849,312.238356164384,1027.59178082192,918.6,550.224657534247,1531.98356164384,1515.58082191781,2570.23561643836,273.235616438356,357.260273972603,297.260273972603,14969.597260274
14:45:00,671.52602739726,1716.15068493151,140.27397260274,106.457534246575,356.043835616438,785.339726027397,268.128767123288,241.397260273973,45.4109589041096,298.052054794521,424.26301369863,318.013698630137,206.216438356164,312.430136986301,1014.87671232877,918.6,550.224657534247,1531.98356164384,1515.58082191781,2570.23561643836,272.93698630137,357.580821917808,301.443835616438,14923.1671232877
